chemin,classe,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialPlotTest.java,DialPlotTest.java,246,52,0.21138211382113822,11,0.019216555801921657
jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialPointerTest.java,DialPointerTest.java,146,47,0.3219178082191781,8,0.04023972602739726
jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialTextAnnotationTest.java,DialTextAnnotationTest.java,131,50,0.3816793893129771,5,0.07633587786259542
jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialValueIndicatorTest.java,DialValueIndicatorTest.java,174,56,0.3218390804597701,5,0.06436781609195402
jfreechart-master\src\test\java\org\jfree\chart\plot\dial\MyDialLayerChangeListener.java,MyDialLayerChangeListener.java,56,42,0.75,1,0.75
jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialFrameTest.java,StandardDialFrameTest.java,121,46,0.38016528925619836,5,0.07603305785123968
jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialRangeTest.java,StandardDialRangeTest.java,113,45,0.39823008849557523,5,0.07964601769911504
jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialScaleTest.java,StandardDialScaleTest.java,229,62,0.27074235807860264,7,0.03867747972551466
jfreechart-master\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,FastScatterPlotTest.java,198,43,0.21717171717171718,9,0.024130190796857465
jfreechart-master\src\test\java\org\jfree\chart\plot\flow\FlowPlotTest.java,FlowPlotTest.java,240,43,0.17916666666666667,15,0.011944444444444445
jfreechart-master\src\test\java\org\jfree\chart\plot\IntervalMarkerTest.java,IntervalMarkerTest.java,129,42,0.32558139534883723,6,0.054263565891472874
jfreechart-master\src\test\java\org\jfree\chart\plot\MarkerTest.java,MarkerTest.java,364,86,0.23626373626373626,23,0.01027233635929288
jfreechart-master\src\test\java\org\jfree\chart\plot\MeterIntervalTest.java,MeterIntervalTest.java,88,39,0.4431818181818182,3,0.14772727272727273
jfreechart-master\src\test\java\org\jfree\chart\plot\MeterPlotTest.java,MeterPlotTest.java,215,62,0.28837209302325584,4,0.07209302325581396
jfreechart-master\src\test\java\org\jfree\chart\plot\MyPlotChangeListener.java,MyPlotChangeListener.java,77,44,0.5714285714285714,4,0.14285714285714285
jfreechart-master\src\test\java\org\jfree\chart\plot\pie\MultiplePiePlotTest.java,MultiplePiePlotTest.java,171,46,0.26900584795321636,6,0.04483430799220273
jfreechart-master\src\test\java\org\jfree\chart\plot\pie\PieLabelRecordTest.java,PieLabelRecordTest.java,103,39,0.3786407766990291,3,0.1262135922330097
jfreechart-master\src\test\java\org\jfree\chart\plot\pie\PiePlotTest.java,PiePlotTest.java,595,99,0.16638655462184873,20,0.008319327731092436
jfreechart-master\src\test\java\org\jfree\chart\plot\PlotOrientationTest.java,PlotOrientationTest.java,65,40,0.6153846153846154,2,0.3076923076923077
jfreechart-master\src\test\java\org\jfree\chart\plot\PlotRenderingInfoTest.java,PlotRenderingInfoTest.java,102,40,0.39215686274509803,3,0.13071895424836602
jfreechart-master\src\test\java\org\jfree\chart\plot\PlotTest.java,PlotTest.java,148,55,0.3716216216216216,1,0.3716216216216216
jfreechart-master\src\test\java\org\jfree\chart\plot\PolarPlotTest.java,PolarPlotTest.java,313,43,0.13738019169329074,8,0.017172523961661343
jfreechart-master\src\test\java\org\jfree\chart\plot\RingPlotTest.java,RingPlotTest.java,138,45,0.32608695652173914,3,0.10869565217391304
jfreechart-master\src\test\java\org\jfree\chart\plot\SpiderWebPlotTest.java,SpiderWebPlotTest.java,293,67,0.22866894197952217,6,0.03811149032992036
jfreechart-master\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,ThermometerPlotTest.java,169,50,0.2958579881656805,4,0.07396449704142012
jfreechart-master\src\test\java\org\jfree\chart\plot\ValueMarkerTest.java,ValueMarkerTest.java,199,43,0.21608040201005024,8,0.02701005025125628
jfreechart-master\src\test\java\org\jfree\chart\plot\XYPlotTest.java,XYPlotTest.java,1250,146,0.1168,58,0.002013793103448276
jfreechart-master\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,AbstractRendererTest.java,688,111,0.1613372093023256,17,0.009490424076607388
jfreechart-master\src\test\java\org\jfree\chart\renderer\AreaRendererEndTypeTest.java,AreaRendererEndTypeTest.java,63,38,0.6031746031746031,2,0.30158730158730157
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\AbstractCategoryItemRendererTest.java,AbstractCategoryItemRendererTest.java,293,58,0.19795221843003413,12,0.016496018202502846
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\AreaRendererTest.java,AreaRendererTest.java,136,43,0.3161764705882353,7,0.045168067226890755
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BarRendererTest.java,BarRendererTest.java,262,60,0.22900763358778625,11,0.020818875780707843
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,BoxAndWhiskerRendererTest.java,492,65,0.13211382113821138,34,0.0038857006217120995
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java,CategoryStepRendererTest.java,117,42,0.358974358974359,5,0.07179487179487179
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java,DefaultCategoryItemRendererTest.java,95,41,0.43157894736842106,6,0.07192982456140351
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GanttRendererTest.java,GanttRendererTest.java,118,41,0.3474576271186441,6,0.05790960451977401
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GradientBarPainterTest.java,GradientBarPainterTest.java,95,40,0.42105263157894735,5,0.08421052631578947
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java,GroupedStackedBarRendererTest.java,156,45,0.28846153846153844,8,0.036057692307692304
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,IntervalBarRendererTest.java,152,46,0.3026315789473684,10,0.030263157894736843
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java,LayeredBarRendererTest.java,134,44,0.3283582089552239,8,0.041044776119402986
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java,LevelRendererTest.java,179,47,0.26256983240223464,12,0.021880819366852888
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LineAndShapeRendererTest.java,LineAndShapeRendererTest.java,248,47,0.18951612903225806,35,0.005414746543778802
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java,MinMaxCategoryRendererTest.java,140,43,0.30714285714285716,8,0.038392857142857145
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\ScatterRendererTest.java,ScatterRendererTest.java,181,46,0.2541436464088398,18,0.014119091467157766
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StackedAreaRendererTest.java,StackedAreaRendererTest.java,122,43,0.3524590163934426,8,0.04405737704918033
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,StackedBarRendererTest.java,123,43,0.34959349593495936,8,0.04369918699186992
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StandardBarPainterTest.java,StandardBarPainterTest.java,85,40,0.47058823529411764,5,0.09411764705882353
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StatisticalBarRendererTest.java,StatisticalBarRendererTest.java,256,54,0.2109375,18,0.01171875
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRendererTest.java,StatisticalLineAndShapeRendererTest.java,174,47,0.27011494252873564,11,0.024555903866248695
jfreechart-master\src\test\java\org\jfree\chart\renderer\category\WaterfallBarRendererTest.java,WaterfallBarRendererTest.java,170,86,0.5058823529411764,8,0.06323529411764706
jfreechart-master\src\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java,DefaultPolarItemRendererTest.java,92,40,0.43478260869565216,5,0.08695652173913043
jfreechart-master\src\test\java\org\jfree\chart\renderer\GrayPaintScaleTest.java,GrayPaintScaleTest.java,117,43,0.36752136752136755,5,0.0735042735042735
jfreechart-master\src\test\java\org\jfree\chart\renderer\LookupPaintScaleTest.java,LookupPaintScaleTest.java,164,44,0.2682926829268293,6,0.044715447154471545
jfreechart-master\src\test\java\org\jfree\chart\renderer\OutlierTest.java,OutlierTest.java,96,44,0.4583333333333333,4,0.11458333333333333
jfreechart-master\src\test\java\org\jfree\chart\renderer\RendererChangeDetector.java,RendererChangeDetector.java,81,46,0.5679012345679012,4,0.1419753086419753
jfreechart-master\src\test\java\org\jfree\chart\renderer\RendererUtilsTest.java,RendererUtilsTest.java,339,85,0.25073746312684364,11,0.022794314829713058
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\AbstractXYItemRendererTest.java,AbstractXYItemRendererTest.java,157,48,0.3057324840764331,9,0.03397027600849257
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\CandlestickRendererTest.java,CandlestickRendererTest.java,193,54,0.27979274611398963,10,0.027979274611398965
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,ClusteredXYBarRendererTest.java,151,44,0.2913907284768212,9,0.032376747608535685
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\DeviationRendererTest.java,DeviationRendererTest.java,98,42,0.42857142857142855,6,0.07142857142857142
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\DeviationStepRendererTest.java,DeviationStepRendererTest.java,98,42,0.42857142857142855,6,0.07142857142857142
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\GradientXYBarPainterTest.java,GradientXYBarPainterTest.java,95,40,0.42105263157894735,5,0.08421052631578947
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\HighLowRendererTest.java,HighLowRendererTest.java,155,49,0.3161290322580645,9,0.03512544802867383
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\RendererXYPackageUtils.java,RendererXYPackageUtils.java,79,40,0.5063291139240507,4,0.12658227848101267
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2Test.java,StackedXYAreaRenderer2Test.java,156,45,0.28846153846153844,10,0.028846153846153844
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRendererTest.java,StackedXYAreaRendererTest.java,199,46,0.23115577889447236,11,0.021014161717679305
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java,StackedXYBarRendererTest.java,152,43,0.28289473684210525,8,0.03536184210526316
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StandardXYBarPainterTest.java,StandardXYBarPainterTest.java,85,40,0.47058823529411764,5,0.09411764705882353
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StandardXYItemRendererTest.java,StandardXYItemRendererTest.java,222,44,0.1981981981981982,8,0.024774774774774775
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java,VectorRendererTest.java,100,43,0.43,6,0.07166666666666667
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java,WindItemRendererTest.java,92,41,0.44565217391304346,6,0.07427536231884058
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java,XYAreaRenderer2Test.java,177,46,0.2598870056497175,9,0.028876333961079723
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYAreaRendererTest.java,XYAreaRendererTest.java,214,45,0.2102803738317757,9,0.02336448598130841
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java,XYBarRendererTest.java,319,61,0.19122257053291536,12,0.01593521421107628
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBlockRendererTest.java,XYBlockRendererTest.java,184,50,0.2717391304347826,10,0.02717391304347826
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java,XYBoxAndWhiskerRendererTest.java,148,43,0.2905405405405405,8,0.036317567567567564
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBubbleRendererTest.java,XYBubbleRendererTest.java,145,42,0.2896551724137931,7,0.04137931034482759
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,XYDifferenceRendererTest.java,178,48,0.2696629213483146,8,0.033707865168539325
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java,XYDotRendererTest.java,151,43,0.2847682119205298,7,0.04068117313150426
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYErrorRendererTest.java,XYErrorRendererTest.java,165,50,0.30303030303030304,10,0.030303030303030304
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYLineAndShapeRendererTest.java,XYLineAndShapeRendererTest.java,260,45,0.17307692307692307,10,0.01730769230769231
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYShapeRendererTest.java,XYShapeRendererTest.java,157,42,0.267515923566879,5,0.0535031847133758
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYSplineRendererTest.java,XYSplineRendererTest.java,117,41,0.3504273504273504,6,0.0584045584045584
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java,XYStepAreaRendererTest.java,155,43,0.27741935483870966,8,0.03467741935483871
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYStepRendererTest.java,XYStepRendererTest.java,172,46,0.26744186046511625,10,0.026744186046511624
jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\YIntervalRendererTest.java,YIntervalRendererTest.java,210,45,0.21428571428571427,7,0.030612244897959183
jfreechart-master\src\test\java\org\jfree\chart\ScatterPlotTest.java,ScatterPlotTest.java,151,46,0.304635761589404,8,0.0380794701986755
jfreechart-master\src\test\java\org\jfree\chart\StackedAreaChartTest.java,StackedAreaChartTest.java,159,46,0.2893081761006289,9,0.03214535290006988
jfreechart-master\src\test\java\org\jfree\chart\StackedBarChartTest.java,StackedBarChartTest.java,161,46,0.2857142857142857,9,0.031746031746031744
jfreechart-master\src\test\java\org\jfree\chart\StandardChartThemeTest.java,StandardChartThemeTest.java,234,67,0.2863247863247863,3,0.09544159544159543
jfreechart-master\src\test\java\org\jfree\chart\swing\ChartPanelTest.java,ChartPanelTest.java,328,58,0.17682926829268292,19,0.009306803594351732
jfreechart-master\src\test\java\org\jfree\chart\swing\CrosshairOverlayTest.java,CrosshairOverlayTest.java,85,39,0.4588235294117647,3,0.15294117647058822
jfreechart-master\src\test\java\org\jfree\chart\TestUtils.java,TestUtils.java,169,40,0.23668639053254437,10,0.023668639053254437
jfreechart-master\src\test\java\org\jfree\chart\text\format\HMSNumberFormatTest.java,HMSNumberFormatTest.java,51,36,0.7058823529411765,1,0.7058823529411765
jfreechart-master\src\test\java\org\jfree\chart\text\format\LogFormatTest.java,LogFormatTest.java,101,40,0.39603960396039606,5,0.07920792079207921
jfreechart-master\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,RelativeDateFormatTest.java,189,45,0.23809523809523808,7,0.03401360544217687
jfreechart-master\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,TimeSeriesChartTest.java,151,46,0.304635761589404,8,0.0380794701986755
jfreechart-master\src\test\java\org\jfree\chart\title\CompositeTitleTest.java,CompositeTitleTest.java,138,45,0.32608695652173914,7,0.046583850931677016
jfreechart-master\src\test\java\org\jfree\chart\title\DateTitleTest.java,DateTitleTest.java,103,40,0.3883495145631068,5,0.07766990291262135
jfreechart-master\src\test\java\org\jfree\chart\title\ImageTitleTest.java,ImageTitleTest.java,117,109,0.9316239316239316,7,0.1330891330891331
jfreechart-master\src\test\java\org\jfree\chart\title\ShortTextTitleTest.java,ShortTextTitleTest.java,88,40,0.45454545454545453,5,0.09090909090909091
jfreechart-master\src\test\java\org\jfree\chart\title\TextTitleTest.java,TextTitleTest.java,135,46,0.34074074074074073,5,0.06814814814814815
jfreechart-master\src\test\java\org\jfree\chart\title\TitleTest.java,TitleTest.java,82,39,0.47560975609756095,3,0.15853658536585366
jfreechart-master\src\test\java\org\jfree\chart\urls\CustomCategoryURLGeneratorTest.java,CustomCategoryURLGeneratorTest.java,141,46,0.3262411347517731,5,0.06524822695035462
jfreechart-master\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,CustomPieURLGeneratorTest.java,101,44,0.43564356435643564,4,0.10891089108910891
jfreechart-master\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,CustomXYURLGeneratorTest.java,141,46,0.3262411347517731,5,0.06524822695035462
jfreechart-master\src\test\java\org\jfree\chart\urls\StandardCategoryURLGeneratorTest.java,StandardCategoryURLGeneratorTest.java,104,40,0.38461538461538464,4,0.09615384615384616
jfreechart-master\src\test\java\org\jfree\chart\urls\StandardPieURLGeneratorTest.java,StandardPieURLGeneratorTest.java,108,40,0.37037037037037035,4,0.09259259259259259
jfreechart-master\src\test\java\org\jfree\chart\urls\StandardXYURLGeneratorTest.java,StandardXYURLGeneratorTest.java,62,38,0.6129032258064516,2,0.3064516129032258
jfreechart-master\src\test\java\org\jfree\chart\urls\TimeSeriesURLGeneratorTest.java,TimeSeriesURLGeneratorTest.java,114,40,0.3508771929824561,4,0.08771929824561403
jfreechart-master\src\test\java\org\jfree\chart\WaterfallChartTest.java,WaterfallChartTest.java,123,43,0.34959349593495936,7,0.04994192799070848
jfreechart-master\src\test\java\org\jfree\chart\XYAreaChartTest.java,XYAreaChartTest.java,150,46,0.30666666666666664,8,0.03833333333333333
jfreechart-master\src\test\java\org\jfree\chart\XYBarChartTest.java,XYBarChartTest.java,154,46,0.2987012987012987,8,0.037337662337662336
jfreechart-master\src\test\java\org\jfree\chart\XYLineChartTest.java,XYLineChartTest.java,151,46,0.304635761589404,8,0.0380794701986755
jfreechart-master\src\test\java\org\jfree\chart\XYStepAreaChartTest.java,XYStepAreaChartTest.java,150,46,0.30666666666666664,8,0.03833333333333333
jfreechart-master\src\test\java\org\jfree\chart\XYStepChartTest.java,XYStepChartTest.java,162,53,0.3271604938271605,8,0.04089506172839506
jfreechart-master\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,CategoryToPieDatasetTest.java,194,64,0.32989690721649484,13,0.025376685170499604
jfreechart-master\src\test\java\org\jfree\data\category\DefaultCategoryDatasetTest.java,DefaultCategoryDatasetTest.java,333,58,0.17417417417417416,26,0.006699006699006698
jfreechart-master\src\test\java\org\jfree\data\category\DefaultIntervalCategoryDatasetTest.java,DefaultIntervalCategoryDatasetTest.java,416,70,0.16826923076923078,28,0.006009615384615385
jfreechart-master\src\test\java\org\jfree\data\category\SlidingCategoryDatasetTest.java,SlidingCategoryDatasetTest.java,238,47,0.19747899159663865,11,0.017952635599694424
jfreechart-master\src\test\java\org\jfree\data\ComparableObjectItemTest.java,ComparableObjectItemTest.java,115,44,0.3826086956521739,6,0.06376811594202898
jfreechart-master\src\test\java\org\jfree\data\ComparableObjectSeriesTest.java,ComparableObjectSeriesTest.java,182,51,0.2802197802197802,8,0.03502747252747253
jfreechart-master\src\test\java\org\jfree\data\DatasetChangeConfirmation.java,DatasetChangeConfirmation.java,46,36,0.782608695652174,1,0.782608695652174
jfreechart-master\src\test\java\org\jfree\data\DataUtilsTest.java,DataUtilsTest.java,211,43,0.2037914691943128,7,0.02911306702775897
jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,DefaultKeyedValues2DTest.java,293,53,0.18088737201365188,23,0.007864668348419647
jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValuesTest.java,DefaultKeyedValuesTest.java,426,82,0.19248826291079812,26,0.00740339472733839
jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValueTest.java,DefaultKeyedValueTest.java,115,44,0.3826086956521739,6,0.06376811594202898
jfreechart-master\src\test\java\org\jfree\data\DomainOrderTest.java,DomainOrderTest.java,81,39,0.48148148148148145,4,0.12037037037037036
jfreechart-master\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,DefaultFlowDatasetTest.java,114,44,0.38596491228070173,6,0.06432748538011696
jfreechart-master\src\test\java\org\jfree\data\flow\FlowKeyTest.java,FlowKeyTest.java,80,39,0.4875,3,0.1625
jfreechart-master\src\test\java\org\jfree\data\flow\NodeKeyTest.java,NodeKeyTest.java,82,39,0.47560975609756095,3,0.15853658536585366
jfreechart-master\src\test\java\org\jfree\data\function\LineFunction2DTest.java,LineFunction2DTest.java,85,40,0.47058823529411764,4,0.11764705882352941
jfreechart-master\src\test\java\org\jfree\data\function\NormalDistributionFunction2DTest.java,NormalDistributionFunction2DTest.java,91,40,0.43956043956043955,4,0.10989010989010989
jfreechart-master\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,PolynomialFunction2DTest.java,120,44,0.36666666666666664,7,0.052380952380952375
jfreechart-master\src\test\java\org\jfree\data\function\PowerFunction2DTest.java,PowerFunction2DTest.java,84,40,0.47619047619047616,4,0.11904761904761904
jfreechart-master\src\test\java\org\jfree\data\gantt\SlidingGanttCategoryDatasetTest.java,SlidingGanttCategoryDatasetTest.java,158,44,0.27848101265822783,8,0.03481012658227848
jfreechart-master\src\test\java\org\jfree\data\gantt\TaskSeriesCollectionTest.java,TaskSeriesCollectionTest.java,572,77,0.1346153846153846,36,0.003739316239316239
jfreechart-master\src\test\java\org\jfree\data\gantt\TaskSeriesTest.java,TaskSeriesTest.java,106,41,0.3867924528301887,4,0.09669811320754718
jfreechart-master\src\test\java\org\jfree\data\gantt\TaskTest.java,TaskTest.java,108,40,0.37037037037037035,4,0.09259259259259259
jfreechart-master\src\test\java\org\jfree\data\gantt\XYTaskDatasetTest.java,XYTaskDatasetTest.java,119,41,0.3445378151260504,3,0.11484593837535013
jfreechart-master\src\test\java\org\jfree\data\general\DatasetUtilsTest.java,DatasetUtilsTest.java,1339,139,0.10380881254667662,77,0.001348166396710086
jfreechart-master\src\test\java\org\jfree\data\general\DefaultHeatMapDatasetTest.java,DefaultHeatMapDatasetTest.java,163,43,0.26380368098159507,5,0.05276073619631901
jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValueDatasetTest.java,DefaultKeyedValueDatasetTest.java,95,40,0.42105263157894735,4,0.10526315789473684
jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValues2DDatasetTest.java,DefaultKeyedValues2DDatasetTest.java,72,38,0.5277777777777778,2,0.2638888888888889
jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValuesDatasetTest.java,DefaultKeyedValuesDatasetTest.java,71,38,0.5352112676056338,2,0.2676056338028169
jfreechart-master\src\test\java\org\jfree\data\general\DefaultPieDatasetTest.java,DefaultPieDatasetTest.java,157,45,0.28662420382165604,10,0.028662420382165606
jfreechart-master\src\test\java\org\jfree\data\general\IntervalDataItem.java,IntervalDataItem.java,57,37,0.6491228070175439,3,0.21637426900584797
jfreechart-master\src\test\java\org\jfree\data\general\TestIntervalCategoryDataset.java,TestIntervalCategoryDataset.java,432,64,0.14814814814814814,68,0.0021786492374727667
jfreechart-master\src\test\java\org\jfree\data\general\TestIntervalXYZDataset.java,TestIntervalXYZDataset.java,131,40,0.3053435114503817,18,0.016963528413910092
jfreechart-master\src\test\java\org\jfree\data\KeyedObjects2DTest.java,KeyedObjects2DTest.java,346,60,0.17341040462427745,29,0.005979669124975085
jfreechart-master\src\test\java\org\jfree\data\KeyedObjectsTest.java,KeyedObjectsTest.java,311,66,0.21221864951768488,22,0.009646302250803858
jfreechart-master\src\test\java\org\jfree\data\KeyedObjectTest.java,KeyedObjectTest.java,105,44,0.41904761904761906,5,0.0838095238095238
jfreechart-master\src\test\java\org\jfree\data\KeyToGroupMapTest.java,KeyToGroupMapTest.java,209,68,0.3253588516746411,12,0.027113237639553426
jfreechart-master\src\test\java\org\jfree\data\RangeTest.java,RangeTest.java,298,59,0.19798657718120805,19,0.010420346167432003
jfreechart-master\src\test\java\org\jfree\data\RangeTypeTest.java,RangeTypeTest.java,81,39,0.48148148148148145,4,0.12037037037037036
jfreechart-master\src\test\java\org\jfree\data\statistics\BoxAndWhiskerCalculatorTest.java,BoxAndWhiskerCalculatorTest.java,145,44,0.30344827586206896,8,0.03793103448275862
jfreechart-master\src\test\java\org\jfree\data\statistics\BoxAndWhiskerItemTest.java,BoxAndWhiskerItemTest.java,66,38,0.5757575757575758,2,0.2878787878787879
jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDatasetTest.java,DefaultBoxAndWhiskerCategoryDatasetTest.java,240,49,0.20416666666666666,11,0.01856060606060606
jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDatasetTest.java,DefaultBoxAndWhiskerXYDatasetTest.java,154,44,0.2857142857142857,6,0.047619047619047616
jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultMultiValueCategoryDatasetTest.java,DefaultMultiValueCategoryDatasetTest.java,216,47,0.2175925925925926,13,0.01673789173789174
jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultStatisticalCategoryDatasetTest.java,DefaultStatisticalCategoryDatasetTest.java,236,55,0.2330508474576271,14,0.016646489104116223
jfreechart-master\src\test\java\org\jfree\data\statistics\HistogramBinTest.java,HistogramBinTest.java,78,39,0.5,3,0.16666666666666666
jfreechart-master\src\test\java\org\jfree\data\statistics\HistogramDatasetTest.java,HistogramDatasetTest.java,219,50,0.228310502283105,11,0.020755500207555
jfreechart-master\src\test\java\org\jfree\data\statistics\MeanAndStandardDeviationTest.java,MeanAndStandardDeviationTest.java,77,39,0.5064935064935064,3,0.1688311688311688
jfreechart-master\src\test\java\org\jfree\data\statistics\RegressionTest.java,RegressionTest.java,211,46,0.21800947867298578,16,0.013625592417061612
jfreechart-master\src\test\java\org\jfree\data\statistics\SimpleHistogramBinTest.java,SimpleHistogramBinTest.java,141,42,0.2978723404255319,5,0.05957446808510638
jfreechart-master\src\test\java\org\jfree\data\statistics\SimpleHistogramDatasetTest.java,SimpleHistogramDatasetTest.java,106,42,0.39622641509433965,5,0.07924528301886793
jfreechart-master\src\test\java\org\jfree\data\statistics\StatisticsTest.java,StatisticsTest.java,395,72,0.18227848101265823,21,0.00867992766726944
jfreechart-master\src\test\java\org\jfree\data\time\DateRangeTest.java,DateRangeTest.java,92,40,0.43478260869565216,4,0.10869565217391304
jfreechart-master\src\test\java\org\jfree\data\time\DayTest.java,DayTest.java,508,76,0.14960629921259844,40,0.003740157480314961
jfreechart-master\src\test\java\org\jfree\data\time\FixedMillisecondTest.java,FixedMillisecondTest.java,85,40,0.47058823529411764,5,0.09411764705882353
jfreechart-master\src\test\java\org\jfree\data\time\HourTest.java,HourTest.java,461,73,0.15835140997830802,36,0.0043986502771752225
jfreechart-master\src\test\java\org\jfree\data\time\MillisecondTest.java,MillisecondTest.java,456,69,0.1513157894736842,32,0.0047286184210526315
jfreechart-master\src\test\java\org\jfree\data\time\MinuteTest.java,MinuteTest.java,436,68,0.1559633027522936,32,0.004873853211009175
jfreechart-master\src\test\java\org\jfree\data\time\MonthTest.java,MonthTest.java,523,81,0.15487571701720843,43,0.003601760860865312
jfreechart-master\src\test\java\org\jfree\data\time\MovingAverageTest.java,MovingAverageTest.java,87,40,0.45977011494252873,3,0.1532567049808429
jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCItemTest.java,OHLCItemTest.java,124,46,0.3709677419354839,6,0.06182795698924731
jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesCollectionTest.java,OHLCSeriesCollectionTest.java,213,54,0.2535211267605634,12,0.02112676056338028
jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesTest.java,OHLCSeriesTest.java,224,52,0.23214285714285715,14,0.016581632653061226
